query_id,persona_id,split,status,gold_count,memory_count,updated,topic_query,gold_relative_position
benchmark-03108,713,benchmark,aligned,2,114,FALSE,Health,0.672566371681416
benchmark-03109,260,benchmark,aligned,2,116,TRUE,Relationships,0.24347826086956523
benchmark-03110,260,benchmark,missing_exact_sequence,0,116,FALSE,community,
benchmark-03111,260,benchmark,aligned,2,116,TRUE,Travel,0.02608695652173913
benchmark-03112,260,benchmark,aligned,2,116,TRUE,Entertainment,0.5826086956521739
benchmark-03113,260,benchmark,aligned,2,116,TRUE,Religion,0.3217391304347826
benchmark-03114,260,benchmark,aligned,2,116,FALSE,food,0.09565217391304348
benchmark-03115,260,benchmark,aligned,1,116,FALSE,food,0.6695652173913044
benchmark-03116,260,benchmark,aligned,2,116,TRUE,Travel,0.05217391304347826
benchmark-03117,260,benchmark,aligned,2,116,TRUE,Shopping,0.6608695652173913
benchmark-03118,260,benchmark,aligned,2,116,TRUE,Travel,0.5565217391304348
benchmark-03119,260,benchmark,aligned,2,116,TRUE,Networking,0.6956521739130435
benchmark-03120,260,benchmark,aligned,1,116,FALSE,community,0.46956521739130436
benchmark-03121,260,benchmark,aligned,2,116,TRUE,Mentorship,0.4260869565217391
benchmark-03122,260,benchmark,missing_exact_sequence,0,116,FALSE,community,
benchmark-03123,260,benchmark,aligned,1,116,FALSE,sports,0.20869565217391303
benchmark-03124,260,benchmark,aligned,1,116,FALSE,health,0.2
benchmark-03125,260,benchmark,missing_exact_sequence,0,116,FALSE,finance,
benchmark-03126,260,benchmark,aligned,2,116,TRUE,Spirituality,0.0782608695652174
benchmark-03127,260,benchmark,aligned,1,116,FALSE,outdoors,0.3739130434782609
benchmark-03128,237,benchmark,aligned,1,111,FALSE,Health,0.2727272727272727
benchmark-03129,237,benchmark,aligned,1,111,FALSE,Work,0.5272727272727272
benchmark-03130,237,benchmark,aligned,2,111,FALSE,Entertainment,0.5636363636363636
benchmark-03131,237,benchmark,aligned,2,111,FALSE,Sleep,0.36363636363636365
benchmark-03132,237,benchmark,missing_exact_sequence,0,111,FALSE,insurance,
benchmark-03133,237,benchmark,aligned,1,111,FALSE,Sports,0.6818181818181818
benchmark-03134,237,benchmark,aligned,2,111,TRUE,Food,0.39090909090909093
benchmark-03135,237,benchmark,aligned,2,111,TRUE,Work,0.20909090909090908
benchmark-03136,237,benchmark,aligned,2,111,TRUE,Relationships,0.6090909090909091
benchmark-03137,237,benchmark,aligned,1,111,FALSE,Mental Health,0.10909090909090909
benchmark-03138,237,benchmark,aligned,2,111,FALSE,Travel,0.6636363636363637
benchmark-03139,237,benchmark,aligned,2,111,FALSE,Nature,0.13636363636363635
benchmark-03140,237,benchmark,aligned,1,111,FALSE,Entertainment,0.7636363636363637
benchmark-03141,237,benchmark,aligned,1,111,FALSE,Health,0.6727272727272727
benchmark-03142,237,benchmark,missing_exact_sequence,0,111,FALSE,event,
benchmark-03143,237,benchmark,missing_exact_sequence,0,111,TRUE,History,
benchmark-03144,237,benchmark,aligned,2,111,FALSE,Entertainment,0.7272727272727273
benchmark-03145,237,benchmark,aligned,2,111,TRUE,Camping,0.02727272727272727
benchmark-03146,237,benchmark,aligned,2,111,FALSE,Home,0.7090909090909091
benchmark-03147,237,benchmark,aligned,2,111,FALSE,Mental Health,0.22727272727272727
benchmark-03148,237,benchmark,missing_exact_sequence,0,111,FALSE,insurance,
benchmark-03149,237,benchmark,aligned,2,111,TRUE,celebrations,0.6454545454545455
benchmark-03150,237,benchmark,aligned,2,111,FALSE,Books,0.15454545454545454
benchmark-03151,237,benchmark,aligned,2,111,FALSE,Fitness,0.5454545454545454
benchmark-03152,237,benchmark,aligned,1,111,FALSE,Food,0.7363636363636363
benchmark-03153,237,benchmark,aligned,1,111,FALSE,Nature,0.0
benchmark-03154,237,benchmark,aligned,2,111,FALSE,Decor,0.09090909090909091
benchmark-03155,237,benchmark,aligned,1,111,FALSE,Identity,0.6909090909090909
benchmark-03156,237,benchmark,missing_exact_sequence,0,111,FALSE,event,
benchmark-03157,237,benchmark,aligned,2,111,TRUE,Genealogy,0.07272727272727272
benchmark-03158,237,benchmark,aligned,1,111,FALSE,Recreation,0.1
benchmark-03159,237,benchmark,aligned,1,111,FALSE,Celebration,0.5727272727272728
benchmark-03160,237,benchmark,aligned,1,111,FALSE,Food,0.3090909090909091
benchmark-03161,237,benchmark,aligned,1,111,FALSE,Food,0.11818181818181818
benchmark-03162,237,benchmark,aligned,1,111,FALSE,Remembrance,0.34545454545454546
benchmark-03163,237,benchmark,aligned,1,111,FALSE,Food,0.7727272727272727
benchmark-03164,237,benchmark,aligned,1,111,FALSE,Recreation,0.7545454545454545
benchmark-03165,559,benchmark,aligned,1,126,FALSE,Outdoors,0.792
benchmark-03166,559,benchmark,aligned,2,126,FALSE,Sports,0.808
benchmark-03167,559,benchmark,aligned,2,126,TRUE,Family,0.44
benchmark-03168,559,benchmark,aligned,2,126,FALSE,Health,0.28
benchmark-03169,559,benchmark,aligned,2,126,TRUE,Health,0.192
benchmark-03170,559,benchmark,aligned,1,126,FALSE,Travel,0.584
benchmark-03171,559,benchmark,aligned,2,126,FALSE,Motivation,0.68
benchmark-03172,559,benchmark,aligned,2,126,TRUE,Health,0.488
benchmark-03173,559,benchmark,aligned,1,126,FALSE,Health,0.856
benchmark-03174,559,benchmark,aligned,2,126,TRUE,Health,0.4
benchmark-03175,559,benchmark,aligned,1,126,FALSE,Fashion,0.688
benchmark-03176,559,benchmark,aligned,2,126,TRUE,Plants,0.216
benchmark-03177,559,benchmark,aligned,1,126,FALSE,Health,0.368
benchmark-03178,559,benchmark,missing_exact_sequence,0,126,FALSE,security,
benchmark-03179,559,benchmark,aligned,1,126,FALSE,Music,0.312
benchmark-03180,583,benchmark,aligned,2,117,FALSE,Home,0.5948275862068966
benchmark-03181,583,benchmark,aligned,1,117,FALSE,Art,0.39655172413793105
benchmark-03182,583,benchmark,aligned,2,117,FALSE,Travel,0.11206896551724138
benchmark-03183,583,benchmark,aligned,3,117,FALSE,Relationships,0.3879310344827586
benchmark-03184,583,benchmark,aligned,1,117,FALSE,Health,0.4051724137931034
benchmark-03185,583,benchmark,aligned,2,117,TRUE,Fashion,0.5344827586206896
benchmark-03186,583,benchmark,aligned,2,117,FALSE,Health,0.008620689655172414
benchmark-03187,583,benchmark,aligned,2,117,FALSE,Relationships,0.49137931034482757
benchmark-03188,583,benchmark,missing_exact_sequence,0,117,FALSE,Work,
benchmark-03189,583,benchmark,missing_exact_sequence,0,117,FALSE,Work,
benchmark-03190,583,benchmark,aligned,1,117,FALSE,PublicSpeaking,0.33620689655172414
benchmark-03191,583,benchmark,missing_exact_sequence,0,117,FALSE,Work,
benchmark-03192,583,benchmark,aligned,1,117,FALSE,Books,0.25862068965517243
benchmark-03193,583,benchmark,aligned,2,117,FALSE,Health,0.5086206896551724
benchmark-03194,583,benchmark,aligned,2,117,TRUE,Entertainment,0.6810344827586207
benchmark-03195,583,benchmark,aligned,1,117,FALSE,Work,0.7413793103448276
benchmark-03196,583,benchmark,aligned,1,117,FALSE,StressManagement,0.25
benchmark-03197,583,benchmark,aligned,2,117,TRUE,Fashion,0.6551724137931034
benchmark-03198,583,benchmark,aligned,2,117,TRUE,Work,0.04310344827586207
benchmark-03199,583,benchmark,aligned,1,117,FALSE,Travel,0.6896551724137931
benchmark-03200,583,benchmark,aligned,1,117,FALSE,Travel,0.2672413793103448
benchmark-03201,583,benchmark,aligned,2,117,FALSE,Art,0.28448275862068967
benchmark-03202,583,benchmark,aligned,1,117,FALSE,Health,0.4482758620689655
benchmark-03203,583,benchmark,aligned,2,117,TRUE,Travel,0.5775862068965517
benchmark-03204,583,benchmark,aligned,2,117,FALSE,Art,0.12931034482758622
benchmark-03205,583,benchmark,aligned,1,117,FALSE,Celebrations,0.6982758620689655
benchmark-03206,583,benchmark,aligned,2,117,FALSE,Fashion,0.6379310344827587
benchmark-03207,583,benchmark,aligned,1,117,FALSE,Food,0.3017241379310345
benchmark-03208,583,benchmark,aligned,2,117,FALSE,Travel,0.14655172413793102
benchmark-03209,583,benchmark,aligned,1,117,FALSE,Entertainment,0.6637931034482759
benchmark-03210,445,benchmark,aligned,2,106,TRUE,Sports,0.19047619047619047
benchmark-03211,445,benchmark,aligned,1,106,FALSE,health,0.37142857142857144
benchmark-03212,445,benchmark,aligned,1,106,FALSE,lifestyle,0.6666666666666666
benchmark-03213,445,benchmark,aligned,1,106,FALSE,food,0.38095238095238093
benchmark-03214,445,benchmark,aligned,1,106,FALSE,travel,0.580952380952381
benchmark-03215,445,benchmark,aligned,2,106,FALSE,Relationships,0.3619047619047619
benchmark-03216,445,benchmark,aligned,2,106,FALSE,travel,0.638095238095238
benchmark-03217,445,benchmark,aligned,3,106,FALSE,home,0.5714285714285714
benchmark-03218,445,benchmark,aligned,1,106,FALSE,relationships,0.6476190476190476
benchmark-03219,445,benchmark,aligned,1,106,FALSE,productivity,0.29523809523809524
benchmark-03220,445,benchmark,aligned,1,106,FALSE,health,0.7333333333333333
benchmark-03221,445,benchmark,aligned,2,106,FALSE,gaming,0.08571428571428572
benchmark-03222,445,benchmark,aligned,3,106,FALSE,travel,0.780952380952381
benchmark-03223,445,benchmark,aligned,2,106,FALSE,health,0.3142857142857143
benchmark-03224,445,benchmark,aligned,1,106,FALSE,communication,0.2
benchmark-03225,445,benchmark,aligned,1,106,FALSE,work,0.6571428571428571
benchmark-03226,445,benchmark,aligned,1,106,FALSE,home,0.06666666666666667
benchmark-03227,445,benchmark,aligned,2,106,FALSE,crafts,0.14285714285714285
benchmark-03228,445,benchmark,aligned,2,106,FALSE,history,0.10476190476190476
benchmark-03229,445,benchmark,aligned,3,106,FALSE,home,0.7047619047619048
benchmark-03230,445,benchmark,aligned,2,106,FALSE,relaxation,0.12380952380952381
benchmark-03231,445,benchmark,aligned,2,106,FALSE,travel,0.7523809523809524
benchmark-03232,867,benchmark,aligned,2,130,FALSE,Health,0.37209302325581395
benchmark-03233,867,benchmark,aligned,1,130,FALSE,Music,0.23255813953488372
benchmark-03234,867,benchmark,aligned,2,130,FALSE,Sports,0.31007751937984496
benchmark-03235,867,benchmark,aligned,2,130,FALSE,Leisure,0.03875968992248062
benchmark-03236,867,benchmark,aligned,2,130,FALSE,Sports,0.7984496124031008
benchmark-03237,867,benchmark,missing_exact_sequence,0,130,FALSE,business,
benchmark-03238,867,benchmark,aligned,2,130,TRUE,Entertainment,0.6046511627906976
benchmark-03239,867,benchmark,missing_exact_sequence,0,130,FALSE,Home,
benchmark-03240,867,benchmark,aligned,2,130,FALSE,Motivation,0.7596899224806202
benchmark-03241,867,benchmark,aligned,2,130,FALSE,Culture,0.689922480620155
benchmark-03242,867,benchmark,aligned,2,130,TRUE,Travel,0.11627906976744186
benchmark-03243,867,benchmark,aligned,1,130,FALSE,Relationships,0.8062015503875969
benchmark-03244,867,benchmark,aligned,2,130,TRUE,Travel,0.3953488372093023
benchmark-03245,867,benchmark,aligned,1,130,FALSE,Health,0.32558139534883723
benchmark-03246,867,benchmark,missing_exact_sequence,0,130,FALSE,business,
benchmark-03247,867,benchmark,aligned,1,130,FALSE,Fashion,0.09302325581395349
benchmark-03248,867,benchmark,aligned,1,130,FALSE,Food,0.3178294573643411
benchmark-03249,867,benchmark,aligned,1,130,FALSE,Relationships,0.6124031007751938
benchmark-03250,867,benchmark,aligned,2,130,FALSE,Leisure,0.6744186046511628
benchmark-03251,867,benchmark,aligned,1,130,FALSE,Travel,0.17829457364341086
benchmark-03252,867,benchmark,aligned,1,130,FALSE,Decorations,0.5348837209302325
benchmark-03253,867,benchmark,aligned,1,130,FALSE,Music,0.5271317829457365
benchmark-03254,867,benchmark,aligned,1,130,FALSE,Health,0.12403100775193798
benchmark-03255,867,benchmark,aligned,1,130,FALSE,Health,0.3333333333333333
benchmark-03256,800,benchmark,aligned,1,125,FALSE,Entertainment,0.024193548387096774
benchmark-03257,800,benchmark,aligned,2,125,TRUE,Travel,0.532258064516129
benchmark-03258,800,benchmark,aligned,2,125,FALSE,Education,0.0967741935483871
benchmark-03259,800,benchmark,aligned,2,125,FALSE,Food,0.33064516129032256
benchmark-03260,800,benchmark,aligned,1,125,FALSE,Culture,0.7419354838709677
benchmark-03261,800,benchmark,aligned,3,125,FALSE,Health,0.12096774193548387
benchmark-03262,800,benchmark,aligned,3,125,FALSE,Entertainment,0.31451612903225806
benchmark-03263,800,benchmark,aligned,2,125,FALSE,Entertainment,0.6532258064516129
benchmark-03264,800,benchmark,aligned,2,125,FALSE,Work-life balance,0.5
benchmark-03265,800,benchmark,aligned,2,125,FALSE,Books,0.1532258064516129
benchmark-03266,800,benchmark,aligned,2,125,TRUE,Work,0.4112903225806452
benchmark-03267,800,benchmark,aligned,2,125,FALSE,Self-improvement,0.1935483870967742
benchmark-03268,800,benchmark,aligned,2,125,FALSE,Sports,0.7096774193548387
benchmark-03269,800,benchmark,aligned,1,125,FALSE,Entertainment,0.25
benchmark-03270,800,benchmark,aligned,2,125,FALSE,Health,0.3467741935483871
benchmark-03271,800,benchmark,aligned,2,125,FALSE,Culture,0.24193548387096775
benchmark-03272,800,benchmark,aligned,2,125,FALSE,Food,0.45161290322580644
benchmark-03273,800,benchmark,aligned,1,125,FALSE,Health,0.20161290322580644
benchmark-03274,800,benchmark,missing_exact_sequence,0,125,FALSE,events,
benchmark-03275,800,benchmark,aligned,2,125,FALSE,Travel,0.13709677419354838
benchmark-03276,800,benchmark,aligned,1,125,FALSE,Culture,0.16129032258064516
benchmark-03277,800,benchmark,aligned,1,125,FALSE,Technology,0.6935483870967742
benchmark-03278,800,benchmark,aligned,2,125,FALSE,Fashion,0.7580645161290323
benchmark-03279,800,benchmark,aligned,2,125,FALSE,Housing,0.1774193548387097
benchmark-03280,599,benchmark,aligned,1,94,FALSE,Entertainment,0.6236559139784946
benchmark-03281,599,benchmark,aligned,1,94,FALSE,Health,0.3118279569892473
benchmark-03282,599,benchmark,aligned,2,94,FALSE,Work,0.5376344086021505
benchmark-03283,599,benchmark,aligned,2,94,FALSE,Travel,0.6774193548387096
benchmark-03284,599,benchmark,aligned,1,94,FALSE,Mental Health,0.6021505376344086
benchmark-03285,599,benchmark,aligned,1,94,FALSE,Mental Health,0.6129032258064516
benchmark-03286,599,benchmark,aligned,1,94,FALSE,Travel,0.6881720430107527
benchmark-03287,599,benchmark,aligned,1,94,FALSE,Music,0.4838709677419355
benchmark-03288,599,benchmark,aligned,1,94,FALSE,Travel,0.5698924731182796
benchmark-03289,599,benchmark,missing_exact_sequence,0,94,FALSE,travel,
benchmark-03290,599,benchmark,aligned,2,94,FALSE,Travel,0.6559139784946236
benchmark-03291,599,benchmark,aligned,2,94,TRUE,Music,0.043010752688172046
benchmark-03292,599,benchmark,aligned,1,94,FALSE,Self-care,0.15053763440860216
benchmark-03293,599,benchmark,aligned,1,94,FALSE,Finance,0.08602150537634409
benchmark-03294,599,benchmark,aligned,2,94,FALSE,Events,0.5913978494623656
benchmark-03295,599,benchmark,aligned,1,94,FALSE,Events,0.6344086021505376
benchmark-03296,599,benchmark,aligned,1,94,FALSE,Fashion,0.3225806451612903
benchmark-03297,599,benchmark,aligned,2,94,FALSE,Self-care,0.25806451612903225
benchmark-03298,849,benchmark,aligned,1,119,FALSE,Health,0.7966101694915254
benchmark-03299,849,benchmark,aligned,2,119,FALSE,Food,0.07627118644067797
benchmark-03300,849,benchmark,aligned,1,119,FALSE,Finance,0.5932203389830508
benchmark-03301,849,benchmark,aligned,2,119,FALSE,Work,0.2711864406779661
benchmark-03302,849,benchmark,aligned,2,119,FALSE,Mindset,0.3474576271186441
benchmark-03303,849,benchmark,aligned,3,119,FALSE,Food,0.3983050847457627
benchmark-03304,849,benchmark,aligned,2,119,TRUE,Health,0.423728813559322
benchmark-03305,849,benchmark,aligned,2,119,TRUE,Business,0.03389830508474576
benchmark-03306,849,benchmark,missing_exact_sequence,0,119,FALSE,transportation,
benchmark-03307,849,benchmark,aligned,2,119,TRUE,Hiring,0.2966101694915254
benchmark-03308,849,benchmark,aligned,1,119,FALSE,Home,0.5084745762711864
benchmark-03309,849,benchmark,aligned,2,119,FALSE,Health,0.7203389830508474
benchmark-03310,849,benchmark,missing_exact_sequence,0,119,FALSE,work,
benchmark-03311,849,benchmark,aligned,1,119,FALSE,News,0.3644067796610169
benchmark-03312,849,benchmark,aligned,1,119,FALSE,Food,0.7542372881355932
benchmark-03313,849,benchmark,aligned,2,119,FALSE,Volunteering,0.7711864406779662
benchmark-03314,849,benchmark,aligned,2,119,FALSE,Food,0.6949152542372882
benchmark-03315,849,benchmark,missing_exact_sequence,0,119,FALSE,finance,
benchmark-03316,849,benchmark,missing_exact_sequence,0,119,FALSE,technology,
benchmark-03317,849,benchmark,aligned,1,119,FALSE,Travel,0.8050847457627118
benchmark-03318,849,benchmark,aligned,1,119,FALSE,Outdoors,0.7288135593220338
benchmark-03319,849,benchmark,aligned,1,119,FALSE,Technology,0.15254237288135594
benchmark-03320,849,benchmark,aligned,1,119,FALSE,Home,0.5847457627118644
benchmark-03321,849,benchmark,aligned,1,119,FALSE,Travel,0.5338983050847458
benchmark-03322,849,benchmark,aligned,1,119,FALSE,Sports,0.3728813559322034
benchmark-03323,265,benchmark,aligned,2,102,TRUE,Travel,0.297029702970297
benchmark-03324,265,benchmark,aligned,1,102,FALSE,entertainment,0.4158415841584158
benchmark-03325,265,benchmark,aligned,2,102,TRUE,InteriorDesign,0.019801980198019802
benchmark-03326,265,benchmark,aligned,1,102,FALSE,health,0.19801980198019803
benchmark-03327,265,benchmark,aligned,2,102,FALSE,relationships,0.15841584158415842
benchmark-03328,265,benchmark,aligned,2,102,TRUE,Food,0.0891089108910891
benchmark-03329,265,benchmark,aligned,2,102,TRUE,Games,0.0594059405940594
benchmark-03330,265,benchmark,aligned,2,102,FALSE,health,0.1782178217821782
benchmark-03331,265,benchmark,aligned,2,102,TRUE,Food,0.3465346534653465
benchmark-03332,265,benchmark,aligned,1,102,FALSE,food,0.6237623762376238
benchmark-03333,265,benchmark,aligned,2,102,FALSE,relationships,0.10891089108910891
benchmark-03334,265,benchmark,aligned,2,102,TRUE,Work,0.6138613861386139
benchmark-03335,265,benchmark,missing_exact_sequence,0,102,FALSE,legal,
benchmark-03336,265,benchmark,aligned,2,102,FALSE,technology,0.31683168316831684
benchmark-03337,265,benchmark,aligned,1,102,FALSE,health,0.6633663366336634
benchmark-03338,265,benchmark,aligned,1,102,FALSE,sports,0.40594059405940597
benchmark-03339,265,benchmark,aligned,1,102,FALSE,sports,0.38613861386138615
benchmark-03340,265,benchmark,aligned,1,102,FALSE,home,0.6732673267326733
benchmark-03341,995,benchmark,aligned,1,123,FALSE,Books,0.06557377049180328
benchmark-03342,995,benchmark,aligned,1,123,FALSE,Self-improvement,0.6967213114754098
benchmark-03343,995,benchmark,aligned,2,123,TRUE,Travel,0.3442622950819672
benchmark-03344,995,benchmark,aligned,3,123,FALSE,Work,0.7295081967213115
benchmark-03345,995,benchmark,missing_exact_sequence,0,123,FALSE,travel,
benchmark-03346,995,benchmark,aligned,2,123,TRUE,Photography,0.4180327868852459
benchmark-03347,995,benchmark,aligned,2,123,FALSE,Mental Health,0.4344262295081967
benchmark-03348,995,benchmark,aligned,2,123,FALSE,Music,0.5573770491803278
benchmark-03349,995,benchmark,aligned,2,123,TRUE,Entertainment,0.28688524590163933
benchmark-03350,995,benchmark,aligned,3,123,FALSE,Entertainment,0.05737704918032787
benchmark-03351,995,benchmark,aligned,1,123,FALSE,Health,0.48360655737704916
benchmark-03352,995,benchmark,aligned,2,123,TRUE,Health,0.39344262295081966
benchmark-03353,995,benchmark,aligned,1,123,FALSE,Fashion,0.5655737704918032
benchmark-03354,995,benchmark,aligned,1,123,FALSE,Health,0.7377049180327869
benchmark-03355,995,benchmark,missing_exact_sequence,0,123,FALSE,travel,
benchmark-03356,995,benchmark,aligned,1,123,FALSE,Art,0.7049180327868853
benchmark-03357,995,benchmark,aligned,1,123,FALSE,Community,0.5409836065573771
benchmark-03358,995,benchmark,aligned,2,123,FALSE,Mental Health,0.5
benchmark-03359,995,benchmark,aligned,2,123,FALSE,Food,0.6065573770491803
benchmark-03360,995,benchmark,aligned,1,123,FALSE,Food,0.2459016393442623
benchmark-03361,995,benchmark,aligned,2,123,FALSE,Grief,0.03278688524590164
benchmark-03362,995,benchmark,aligned,2,123,FALSE,Entertainment,0.26229508196721313
benchmark-03363,995,benchmark,aligned,2,123,FALSE,Interior,0.6639344262295082
benchmark-03364,995,benchmark,aligned,1,123,FALSE,Leisure,0.3524590163934426
benchmark-03365,529,benchmark,aligned,2,125,TRUE,Hairstyle,0.6774193548387096
benchmark-03366,529,benchmark,aligned,2,125,TRUE,Journaling,0.33064516129032256
benchmark-03367,529,benchmark,aligned,2,125,FALSE,Health,0.21774193548387097
benchmark-03368,529,benchmark,aligned,1,125,FALSE,Wellness,0.6129032258064516
benchmark-03369,529,benchmark,aligned,2,125,FALSE,Mindfulness,0.6048387096774194
benchmark-03370,529,benchmark,aligned,1,125,FALSE,Productivity,0.49193548387096775
benchmark-03371,529,benchmark,aligned,2,125,FALSE,Work,0.8145161290322581
benchmark-03372,529,benchmark,aligned,1,125,FALSE,Communication,0.25
benchmark-03373,529,benchmark,aligned,1,125,FALSE,Wellness,0.1532258064516129
benchmark-03374,529,benchmark,aligned,1,125,FALSE,Wellness,0.4112903225806452
benchmark-03375,529,benchmark,aligned,1,125,FALSE,Communication,0.6209677419354839
benchmark-03376,529,benchmark,aligned,2,125,FALSE,Wellness,0.08870967741935484
benchmark-03377,529,benchmark,aligned,1,125,FALSE,Wellness,0.5887096774193549
benchmark-03378,529,benchmark,aligned,1,125,FALSE,Food,0.7983870967741935
benchmark-03379,529,benchmark,aligned,1,125,FALSE,Food,0.3387096774193548
benchmark-03380,529,benchmark,aligned,1,125,FALSE,Wellness,0.4435483870967742
benchmark-03381,529,benchmark,aligned,2,125,FALSE,Food,0.2661290322580645
benchmark-03382,529,benchmark,aligned,1,125,FALSE,Health,0.782258064516129
benchmark-03383,529,benchmark,missing_exact_sequence,0,125,FALSE,technology,
benchmark-03384,529,benchmark,missing_exact_sequence,0,125,FALSE,work,
benchmark-03385,529,benchmark,aligned,2,125,TRUE,Travel,0.24193548387096775
benchmark-03386,529,benchmark,aligned,2,125,FALSE,Hobbies,0.008064516129032258
benchmark-03387,529,benchmark,aligned,1,125,FALSE,Work,0.04032258064516129
benchmark-03388,529,benchmark,aligned,1,125,FALSE,Productivity,0.27419354838709675
benchmark-03389,529,benchmark,aligned,1,125,FALSE,Food,0.6854838709677419
benchmark-03390,529,benchmark,aligned,2,125,FALSE,Family,0.8306451612903226
benchmark-03391,529,benchmark,aligned,1,125,FALSE,Productivity,0.41935483870967744
benchmark-03392,55,benchmark,aligned,2,122,TRUE,Health,0.45454545454545453
benchmark-03393,55,benchmark,aligned,2,122,FALSE,Mental Health,0.47107438016528924
benchmark-03394,55,benchmark,missing_exact_sequence,0,122,FALSE,technology,
benchmark-03395,55,benchmark,aligned,2,122,FALSE,Gifting,0.34710743801652894
benchmark-03396,55,benchmark,aligned,2,122,TRUE,Entertainment,0.8677685950413223
benchmark-03397,55,benchmark,aligned,1,122,FALSE,Home,0.4214876033057851
benchmark-03398,55,benchmark,aligned,2,122,FALSE,Relationships,0.12396694214876033
benchmark-03399,55,benchmark,aligned,1,122,FALSE,Food,0.0
benchmark-03400,55,benchmark,aligned,2,122,TRUE,Home Decor,0.15702479338842976
benchmark-03401,55,benchmark,aligned,2,122,TRUE,Health,0.19008264462809918
benchmark-03402,55,benchmark,missing_exact_sequence,0,122,FALSE,insurance,
benchmark-03403,55,benchmark,aligned,2,122,TRUE,Stress,0.5289256198347108
benchmark-03404,55,benchmark,aligned,2,122,FALSE,Mindset,0.21487603305785125
benchmark-03405,55,benchmark,missing_exact_sequence,0,122,FALSE,finance,
benchmark-03406,55,benchmark,aligned,2,122,TRUE,Decor,0.5041322314049587
benchmark-03407,55,benchmark,aligned,2,122,TRUE,Travel,0.6776859504132231
benchmark-03408,55,benchmark,aligned,2,122,TRUE,Work,0.7851239669421488
benchmark-03409,55,benchmark,aligned,1,122,FALSE,Work,0.3140495867768595
benchmark-03410,55,benchmark,missing_exact_sequence,0,122,FALSE,business,
benchmark-03411,55,benchmark,missing_exact_sequence,0,122,FALSE,travel,
benchmark-03412,55,benchmark,aligned,2,122,TRUE,Travel,0.5619834710743802
benchmark-03413,55,benchmark,aligned,1,122,FALSE,Food,0.3305785123966942
benchmark-03414,55,benchmark,aligned,2,122,TRUE,Health,0.8264462809917356
benchmark-03415,55,benchmark,missing_exact_sequence,0,122,FALSE,business,
benchmark-03416,55,benchmark,missing_exact_sequence,0,122,FALSE,business,
benchmark-03417,55,benchmark,missing_exact_sequence,0,122,FALSE,communications,
benchmark-03418,55,benchmark,aligned,1,122,FALSE,Fashion,0.1652892561983471
benchmark-03419,55,benchmark,aligned,2,122,TRUE,Travel,0.5950413223140496
benchmark-03420,55,benchmark,missing_exact_sequence,0,122,FALSE,work,
benchmark-03421,55,benchmark,missing_exact_sequence,0,122,FALSE,communications,
benchmark-03422,55,benchmark,aligned,2,122,TRUE,Travel,0.10743801652892562
benchmark-03423,55,benchmark,aligned,2,122,FALSE,Health,0.39669421487603307
benchmark-03424,55,benchmark,aligned,1,122,FALSE,Health,0.5702479338842975
benchmark-03425,55,benchmark,aligned,2,122,FALSE,Food,0.06611570247933884
benchmark-03426,55,benchmark,aligned,1,122,FALSE,Fashion,0.01652892561983471
benchmark-03427,55,benchmark,aligned,2,122,FALSE,Communication,0.6115702479338843
benchmark-03428,55,benchmark,aligned,1,122,FALSE,Social,0.8512396694214877
benchmark-03429,55,benchmark,aligned,1,122,FALSE,Transportation,0.35537190082644626
benchmark-03430,55,benchmark,aligned,2,122,FALSE,Culture,0.4132231404958678
benchmark-03431,55,benchmark,aligned,1,122,FALSE,Photography,0.7933884297520661
benchmark-03432,55,benchmark,aligned,1,122,FALSE,Entertainment,0.32231404958677684
benchmark-03433,120,benchmark,aligned,2,93,TRUE,Health,0.31521739130434784
benchmark-03434,120,benchmark,aligned,2,93,FALSE,Community,0.42391304347826086
benchmark-03435,120,benchmark,aligned,2,93,FALSE,Sports,0.6195652173913043
benchmark-03436,120,benchmark,aligned,1,93,FALSE,Books,0.1956521739130435
benchmark-03437,120,benchmark,aligned,1,93,FALSE,Fashion,0.5543478260869565
benchmark-03438,120,benchmark,missing_exact_sequence,0,93,FALSE,travel,
benchmark-03439,120,benchmark,aligned,2,93,FALSE,Education,0.5760869565217391
benchmark-03440,120,benchmark,aligned,1,93,FALSE,Community,0.6304347826086957
benchmark-03441,120,benchmark,aligned,1,93,FALSE,Travel,0.09782608695652174
benchmark-03442,120,benchmark,aligned,2,93,FALSE,Travel,0.7065217391304348
benchmark-03443,120,benchmark,aligned,1,93,FALSE,Motivation,0.7391304347826086
benchmark-03444,120,benchmark,missing_exact_sequence,0,93,FALSE,finance,
benchmark-03445,120,benchmark,aligned,1,93,FALSE,Relationships,0.13043478260869565
benchmark-03446,120,benchmark,aligned,1,93,FALSE,Mental Health,0.717391304347826
benchmark-03447,120,benchmark,missing_exact_sequence,0,93,FALSE,licensing,
benchmark-03448,120,benchmark,aligned,1,93,FALSE,Outdoors,0.5217391304347826
benchmark-03449,120,benchmark,aligned,2,93,TRUE,Productivity,0.40217391304347827
benchmark-03450,120,benchmark,aligned,1,93,FALSE,Food,0.5978260869565217
benchmark-03451,120,benchmark,aligned,3,93,FALSE,Food,0.021739130434782608
benchmark-03452,120,benchmark,aligned,1,93,FALSE,Travel,0.2826086956521739
benchmark-03453,120,benchmark,aligned,1,93,FALSE,Health,0.5869565217391305
